id,dpa_month,dpa_year,region_id,division_id,position_category,item_status,item_number,position_title,sg,year_created,years_unfilled,vacancy_aging_status,position_status,name_of_incumbent,first_day_of_service,date_of_vacancy,reason_for_vacancy,status_of_vacancy,other_remarks,tentative_date_to_fill_up,is_audited,created_at,updated_at
16d7474b-f1cc-4f02-b36b-45799b5f96f3,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-PDO1-30010-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
2076c1d4-6571-4987-98d0-841e9e9fe84d,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-PDO1-30011-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ec4dd861-5c9e-4357-bec0-7386d26c7e86,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-PDO1-30012-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
5197cada-73ea-48d7-84a4-3dbd10ea9402,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-PDO1-30013-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
417134d1-1aef-4e27-8d12-45caa243c8b4,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-PDO1-30014-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
0e6d6f7b-3d6d-4841-bdf6-160fa0985213,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-PDO1-30015-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
5ddfbb90-5322-48ad-afd2-ae1d63311025,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-PDO1-30016-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ef9037f3-bfd5-47f5-bfe1-23c2f2d27c5d,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-PDO1-30017-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
cf8ff5e1-a683-4c7e-96d2-34d13fe88cd0,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-PDO1-30018-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
e57f6ca0-398f-410e-bf36-a243772c8d7a,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-PDO1-30019-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
b640d779-cccd-46c9-8806-2e7a0af689b1,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30020-2006,Teacher I,11,2006,0,New Vacancy,UNFILLED,,,,,,,,false,,
29b426df-7dff-4499-8c58-6b70500c522f,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30021-2010,Teacher I,11,2010,0,New Vacancy,UNFILLED,,,,,,,,false,,
032d078b-2956-4312-af79-dd2d4abe2c89,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30030-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
3ffc3b18-ddf8-4550-8831-0f59c19c7241,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30031-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
01d0cb81-197a-4c56-adfc-68befd4ec8dd,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30032-2008,Teacher I,11,2008,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
3918bb0e-3270-4b82-ac20-064854ef8289,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30032-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f6eca94c-e24d-487b-b775-8f851b3657aa,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30033-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
751a81af-41c8-4eef-b1db-f9ab2b32c2fe,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30034-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
6f39c320-9a77-4f6a-abca-596de4f60902,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30035-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
cc2e4db2-6c11-4614-9920-aea155f31858,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30036-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ab6a5286-2d3e-40a5-8352-7c30e8fd9fe1,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30037-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
d45cb14c-cd36-4f31-875d-8e3824a29ceb,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30039-2006,Teacher I,11,2006,0,New Vacancy,UNFILLED,,,,,,,,false,,
c43376e7-e939-414e-bc8b-e589caf7fd0e,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30160-2004,Teacher I,11,2004,0,New Vacancy,UNFILLED,,,,,,,,false,,
4a03e914-2ebd-4fbe-9300-b9a5e746d6ee,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30172-2004,Teacher I,11,2004,0,New Vacancy,UNFILLED,,,,,,,,false,,
e0810e6c-7c56-421f-b914-f6aa2780d757,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30177-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
13efebda-f460-4959-b2c5-bbe7010d8bc6,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30232-2015,Teacher I,11,2015,0,New Vacancy,UNFILLED,,,,,,,,false,,
d5c23b97-455b-4ac0-ab11-7461a5f63268,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30258-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
373a4e48-464f-428d-b0f5-c7454e10a058,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30311-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
07784523-e887-4d64-9e81-a5c852f8b4be,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30494-2005,Teacher I,11,2005,0,New Vacancy,UNFILLED,,,,,,,,false,,
3b983ac0-bad4-44fc-ac96-2590041e81a0,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30506-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
c0de4b97-637d-40dc-9ed4-84cd0bf4e0b9,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30544-2012,Teacher I,11,2012,0,New Vacancy,UNFILLED,,,,,,,,false,,
cac957ce-7092-4d2e-96d1-47b9c599c5de,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30640-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
f6bf8efb-a7b6-4ced-8fa1-f22cf870111b,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30641-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
8e993bcf-8763-4a06-b42a-9305259a1e8a,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30643-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
c66f3628-bd7f-4eec-b09c-429254f91825,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30645-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
9027dec5-1b42-45d7-a772-19087250ba98,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-30986-2000,Teacher I,11,2000,0,New Vacancy,UNFILLED,,,,,,,,false,,
c8b333eb-b813-4b90-be8b-1b02db50780f,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-31004-2007,Teacher I,11,2007,0,New Vacancy,UNFILLED,,,,,,,,false,,
da840ff8-7521-4b54-8c3a-1b029207487c,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-31033-2016,Teacher I,11,2016,0,New Vacancy,UNFILLED,,,,,,,,false,,
949f5706-20ab-4b48-abdd-2fdd7d482989,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-31183-2007,Teacher I,11,2007,0,New Vacancy,UNFILLED,,,,,,,,false,,
4e52eb6c-e2e2-40e6-90b4-413d30eeea60,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-31344-2002,Teacher I,11,2002,0,New Vacancy,UNFILLED,,,,,,,,false,,
4dc2e129-67ec-4cc6-b616-153a067c8419,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-31408-2002,Teacher I,11,2002,0,New Vacancy,UNFILLED,,,,,,,,false,,
eeb935a3-fc6b-4d74-b5e2-1c585ffab4db,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-31470-2002,Teacher I,11,2002,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
caf78ab5-3d19-4125-8493-b442cca314b0,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-31760-2011,Teacher I,11,2011,0,New Vacancy,UNFILLED,,,,,,,,false,,
3c2a954f-fa57-49a1-841e-325277379e82,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-32257-1998,Teacher I,11,1998,2,Extended Vacancy,UNFILLED,,,,,,,,false,,
916e8316-431b-4063-806f-55f11f0a75a2,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-32774-1998,Teacher I,11,1998,0,New Vacancy,UNFILLED,,,,,,,,false,,
681bb761-c069-49c7-8416-6d87e3a8714e,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-33058-1998,Teacher I,11,1998,0,New Vacancy,UNFILLED,,,,,,,,false,,
363411f4-c727-4bef-992d-1b07e0145e62,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-33329-1998,Teacher I,11,1998,0,New Vacancy,UNFILLED,,,,,,,,false,,
04548046-a4cd-4f75-b36e-0a2b41339f36,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH1-35148-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
c47766c4-da71-4861-baab-5df69f769e57,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-ADAS3-30047-2014,Administrative Assistant III,9,2014,0,New Vacancy,UNFILLED,,,,,,,,false,,
d65cd21f-add8-4bfd-9560-1627ea13fc0a,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-ADAS3-30105-2017,Administrative Assistant III,9,2017,0,New Vacancy,UNFILLED,,,,,,,,false,,
b4bce82b-c5da-4462-b448-d3a21329ca8f,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-ADAS2-30109-2017,Administrative Assistant II,8,2017,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
e0917358-086d-41ca-98ee-895f6c27f533,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-ADA4-30230-2004,Administrative Aide IV,4,2004,3,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
4bc685df-232d-4c48-a02e-e59485334e42,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-ADA4-30238-2004,Administrative Aide IV,4,2004,3,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
35bbd82c-54ec-4a9c-be46-740729829223,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-ADA4-30240-2004,Administrative Aide IV,4,2004,2,Extended Vacancy,UNFILLED,,,,,,,,false,,
251ae8a9-c13c-4b62-867a-09228b53d40d,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-ADA4-30248-2004,Administrative Aide IV,4,2004,3,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
9698a1d6-dd34-431b-8545-9e0e8abcf853,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-ASDS-30016-2015,Assistant Schools Division Superintendent,25,2015,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
02bb6df7-ddea-40d3-838d-c4bb0d33a7a6,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-ADOF5-30013-2015,Administrative Officer V,18,2015,0,New Vacancy,UNFILLED,,,,,,,,false,,
e6debc58-0e67-4488-91cf-550c935e919f,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-ADOF3-30057-2004,Administrative Officer III,14,2004,0,New Vacancy,UNFILLED,,,,,,,,false,,
d6bdfac2-80e3-4a69-804e-9ce6ac1fd007,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-ADOF3-30058-2004,Administrative Officer III,14,2004,2,Extended Vacancy,UNFILLED,,,,,,,,false,,
58eb73cf-2757-4f16-9c09-c50126ff6a43,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-ADAS3-30024-2018,Administrative Assistant III,9,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
0d6941be-e0d5-4863-bfe7-64918199fae4,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching-Related,Regular,OSEC-DECSB-PSDS-30014-1998,Public Schools District Supervisor,22,1998,0,New Vacancy,UNFILLED,,,,,,,,false,,
484c0702-5d01-437a-801f-5a8c2307c4a5,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,CTI,OSEC-DECSB-LIB1-30002-1998,Librarian I,11,1998,0,New Vacancy,UNFILLED,,,,,,,,false,,
f50e22ec-da39-458f-bde0-64c9f21944e2,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,Regular,OSEC-DECSB-HEPO3-30014-2015,Health Education and Promotion Officer III,18,2015,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
600e0d57-cf4b-4185-92ab-a626fd0d099a,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,CTI,OSEC-DECSB-ADA4-30234-2004,Administrative Aide IV,4,2004,2,Extended Vacancy,UNFILLED,,,,,,,,false,,
63169750-61d7-420b-a00a-21632ad3f6e4,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,CTI,OSEC-DECSB-ADA4-30235-2004,Administrative Aide IV,4,2004,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
d41dad18-1910-40a2-b31f-e5ebc4adc0db,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,CTI,OSEC-DECSB-ADA4-30236-2004,Administrative Aide IV,4,2004,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
75276ab9-11fb-4012-8caf-fb61b0e0d541,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,CTI,OSEC-DECSB-ADA4-30237-2004,Administrative Aide IV,4,2004,3,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
d39644f3-e859-4faf-ba00-f6a7e64295be,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,CTI,OSEC-DECSB-ADA4-30239-2004,Administrative Aide IV,4,2004,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
d9524b19-f3da-496c-97ed-64986c55bbbf,8,2026,National Capital Region (NCR),Division of Caloocan,Non-Teaching,CTI,OSEC-DECSB-ADA4-30244-2004,Administrative Aide IV,4,2004,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
e343a043-4cb7-42b4-b20c-bb156e7a70c2,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-MTCHR1-30112-2018,Master Teacher I,18,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
f5e5a1dd-c81d-45f9-9824-360918ab768d,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-MTCHR1-30144-2016,Master Teacher I,18,2016,0,New Vacancy,UNFILLED,,,,,,,,false,,
f2a63098-f18a-44b5-baeb-3691e0a2a30a,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-MTCHR1-30146-2016,Master Teacher I,18,2016,3,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
064c0916-298d-48f0-8bb9-bfff46738060,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-SPST1-30002-2017,Special Science Teacher I,13,2017,3,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
4b562d50-6e24-4b88-8eb6-63d4eab355f2,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-SPST1-35159-2018,Special Science Teacher I,13,2018,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
ec26ce4e-f929-433e-95ef-8c2df20c1a6e,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30192-2026,Teacher III,13,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
5502eeca-174e-4d3c-9a74-58de47c1b60b,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30193-2026,Teacher III,13,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
cb7ba840-b24a-40d3-b017-1c6b36b93982,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30194-2026,Teacher III,13,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
5b51ad62-8805-4988-9201-e2de05b9be83,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30195-2026,Teacher III,13,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
6f0a22fe-4a9d-4302-aac3-f39af070e44b,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30196-2026,Teacher III,13,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f57fefe3-d0b3-4e3e-ba49-164a32eadaa4,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30197-2026,Teacher III,13,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
0f82ef22-119a-4223-9275-3cd9faa883a8,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30198-2026,Teacher III,13,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
df14fe60-4efb-41b4-8fab-f5ef742dd675,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30459-2018,Teacher III,13,2018,2,Extended Vacancy,UNFILLED,,,,,,,,false,,
7ed08da5-7efe-408f-9c35-5b9ba14e8fb8,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30462-2018,Teacher III,13,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
0bc2c368-4174-46a7-88b1-864551aaa7a9,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30475-2018,Teacher III,13,2018,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
22dd04df-ca02-4e9e-bf9c-55b76ab143e3,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30541-2016,Teacher III,13,2016,0,New Vacancy,UNFILLED,,,,,,,,false,,
13a9f5d5-b359-430a-a0f4-14a8645059f3,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30552-2016,Teacher III,13,2016,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
02193aad-b227-4d35-aff2-60e88ea9fddf,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH3-30559-2016,Teacher III,13,2016,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
6f8befab-b142-4239-841e-69f8ee9c60b3,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching-Related,Regular,OSEC-DECSB-GUIDC2-30309-2016,Guidance Counselor II,12,2016,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
3c8c8f66-597e-4d68-9954-c9ef0c1b51a3,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching-Related,Regular,OSEC-DECSB-GUIDC2-30310-2016,Guidance Counselor II,12,2016,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
ae6ec65f-3405-44d1-b393-a8689ad84252,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching-Related,Regular,OSEC-DECSB-GUIDC2-30311-2016,Guidance Counselor II,12,2016,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
fe36b878-16d3-40de-9527-a362ea4ad1ae,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching-Related,Regular,OSEC-DECSB-GUIDC2-30312-2016,Guidance Counselor II,12,2016,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
e3fd09df-3eaf-44c1-af35-af354c3c3e07,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching-Related,Regular,OSEC-DECSB-GUIDC2-30313-2016,Guidance Counselor II,12,2016,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
6fb4547c-6cdc-44b9-b57d-56697df3b51d,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching-Related,Regular,OSEC-DECSB-GUIDC2-30314-2016,Guidance Counselor II,12,2016,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
40a98b46-9bee-4579-8110-1d5a486e29fc,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching-Related,Regular,OSEC-DECSB-GUIDC2-30315-2016,Guidance Counselor II,12,2016,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
821fd622-4716-444d-bcb1-93d014255b7a,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH2-30365-2022,Teacher II,12,2022,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
9b09e103-35ce-4ef8-a32a-f88e5d90415e,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH2-30366-2018,Teacher II,12,2018,2,Extended Vacancy,UNFILLED,,,,,,,,false,,
a67af541-69ec-4c88-a720-af2b16b41357,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH2-30368-2022,Teacher II,12,2022,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
24f1ff0d-4949-4ac2-a161-14158c69d8f8,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH2-30369-2022,Teacher II,12,2022,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
dec2c182-d370-4523-911a-25860a29d236,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH2-30370-2022,Teacher II,12,2022,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
6105e177-dc9b-4f9e-baf1-7adf2180e337,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH2-30371-2022,Teacher II,12,2022,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
55613624-7db3-4978-a928-39c38ee4f60e,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH2-30373-2022,Teacher II,12,2022,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
206a4fb6-d619-4cd4-897f-b8b211126848,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH2-30374-2022,Teacher II,12,2022,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
6e22f93e-d05a-4091-acb1-b574dcd718f3,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH2-30376-2022,Teacher II,12,2022,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
adcb8520-8e06-4655-8ee0-c1d80f926796,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH2-30377-2022,Teacher II,12,2022,3,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
f10dd1ea-0f26-4dec-80a8-f396eb1daf92,8,2026,National Capital Region (NCR),Division of Caloocan,Teaching,Regular,OSEC-DECSB-TCH2-30381-2022,Teacher II,12,2022,2,Extended Vacancy,UNFILLED,,,,,,,,false,,
